portfolio_asset_id,country,sub_region_name,development_status,property_type_code,asset_size_m2,en_abs,en_int_kwh_m2
888330,41,9,1,241,2853.98016,232632.11,81.5114671294702
888331,41,9,1,241,5440.39968,1018660.05,187.239929034037
888334,41,9,1,241,5440.39968,1221505.81,224.525013206383
888336,41,9,1,241,7357.9176,2081207.01,282.852720449057
888337,41,9,1,241,7896.755,1767067.79,223.771383308714
888338,41,9,1,241,7896.755,1806672.54,228.786702892517
888356,41,9,1,241,1189.1584,109418.22,92.0131582134054
888358,41,9,1,241,4363.003589,290030.0,66.474847907809
891963,41,9,1,241,10280.553077,1301651.98691552,126.613031143978
891965,41,9,1,241,2866.336259,559585.828831118,195.226860447401
891968,41,9,1,241,12073.67388,1764368.16325676,146.133495139324
891971,41,9,1,241,7606.340222,815153.703667134,107.167662749221
891973,41,9,1,241,9798.107798,2701285.83101669,275.694642956274
891976,41,9,1,241,4572.778563,219402.625551147,47.9801552881683
891979,41,9,1,241,1617.812842,117575.108671285,72.6753463805702
891980,41,9,1,241,14310.127799,2137388.84310857,149.361967491159
891985,41,9,1,241,5723.103509,1152646.97309206,201.402433361452
891986,41,9,1,241,2242.306808,562598.086666665,250.901475507033
891987,41,9,1,241,4914.011282,214038.719380492,43.5568229492095
891990,41,9,1,241,4037.192768,580269.520443549,143.730942213842
891991,41,9,1,241,27751.891257,4964208.73848067,178.878213830869
891993,41,9,1,241,11962.747698,1966318.13746937,164.370108532683
891996,41,9,1,241,4773.35614,1497628.76775284,313.747544458905
891999,41,9,1,241,9142.119715,1971462.69614998,215.646125582373
892001,41,9,1,241,10883.865159,1561653.12469983,143.483321585299
892007,41,9,1,241,908.219728,42661.7846611084,46.9729772937815
892011,41,9,1,241,8511.308345,1449153.65292869,170.262149388584
892014,41,9,1,241,6546.967313,1884128.2910264,287.786420941063
892020,41,9,1,241,8690.14662,2746461.02020915,316.043116451947
892022,41,9,1,241,9443.032532,1961961.52942784,207.768163752402
892023,41,9,1,241,11067.348584,2541512.57521843,229.640600540285
892025,41,9,1,241,4543.978633,146400.675667773,32.2186100534363
892026,41,9,1,241,2962.305058,748280.56134551,252.600777669641
892031,41,9,1,241,2029.558938,652101.987048646,321.302315906751
892032,41,9,1,241,22441.184165,3714362.3575,165.515434933823
892034,41,9,1,241,18722.555784,5258542.74012218,280.866715035564
892038,41,9,1,241,2641.975514,681436.82664611,257.927003121389
892039,41,9,1,241,5407.326212,1448084.27333017,267.800427892914
892040,41,9,1,241,8088.228083,1406234.14209219,173.861830757201
892045,41,9,1,241,14891.236064,2808069.87328682,188.571980272035
892053,41,9,1,241,20856.537694,3482940.57496882,166.995146848884
892058,41,9,1,241,4690.207955,1142123.27824955,243.512289691119
892062,41,9,1,241,3029.56683,966837.649863146,319.133956805021
892066,41,9,1,241,2318.85888,579544.853796791,249.926745777988
892068,41,9,1,241,3476.43026,1122226.28969697,322.809953246975
892069,41,9,1,241,9019.95227,1234762.36204516,136.892338793403
892071,41,9,1,241,7943.485209,1951604.5045975,245.686175935258
892073,41,9,1,241,9028.685152,878618.353406074,97.3140981897509
892075,41,9,1,241,5285.158767,1782099.29644831,337.189358922489
892077,41,9,1,241,9890.360477,1616586.58175398,163.450724118028
892078,41,9,1,241,6643.586433,1620425.33907694,243.908219667011
892079,41,9,1,241,7329.582185,1253055.01961428,170.958587814003
892081,41,9,1,241,7627.150494,1215136.84210526,159.31727623064
892082,41,9,1,241,3274.737847,1041796.91530221,318.13139371037
892083,41,9,1,241,16147.934945,4831140.63098184,299.180090050941
892085,41,9,1,241,3153.406529,480080.103655507,152.241742141553
892087,41,9,1,241,3452.27548,450611.322174374,130.525887862916
892093,41,9,1,241,14838.560063,1945480.12949316,131.109765451179
892094,41,9,1,241,1633.23474,459069.998519061,281.080231320001
892095,41,9,1,241,2760.426839,528804.36165669,191.566157155701
892096,41,9,1,241,8915.529298,1898913.96708333,212.98948201643
892097,41,9,1,241,18119.429508,2534108.44595924,139.855862726826
892099,41,9,1,241,7902.422083,1877515.62006842,237.587362500848
892106,41,9,1,241,21893.335174,4784782.77129521,218.549742799238
892110,41,9,1,241,3954.694904,379762.656076227,96.0283069351605
892111,41,9,1,241,2790.248702,775813.619857396,278.044612762048
892114,41,9,1,241,20816.124889,4483036.85002764,215.363660332219
892118,41,9,1,241,14163.99138,3685244.3767913,260.184031317258
892122,41,9,1,241,2602.770448,833584.329600752,320.268093654317
892124,41,9,1,241,5828.362608,1735612.73636364,297.78736380975
892126,41,9,1,241,3458.128369,675572.128593033,195.357735892375
892129,41,9,1,241,10305.265275,2383603.36961749,231.299564446922
892130,41,9,1,241,5812.754904,1455284.20309426,250.360496378889
892133,41,9,1,241,4720.308527,1041169.85188641,220.572415114595
892136,41,9,1,241,6454.993343,955876.865208312,148.083323160185
892142,41,9,1,241,1546.742047,206605.396479029,133.574565248131
892143,41,9,1,241,4924.137709,724375.759999999,147.107128762064
892145,41,9,1,241,13666.0313,2572504.67215518,188.240800542816
892149,41,9,1,241,2425.325718,282069.4088777,116.301660756026
892150,41,9,1,241,3598.411899,602460.117629408,167.423889910111
892151,41,9,1,241,2927.187724,245090.478353113,83.7289922828034
892153,41,9,1,241,3468.626408,789071.180322583,227.48808534199
892155,41,9,1,241,8138.209897,2226259.22381404,273.556378121276
892158,41,9,1,241,4470.585263,1478193.05985155,330.648667431879
892159,41,9,1,241,11573.669934,2210285.50117467,190.97533572143
892160,41,9,1,241,8084.047448,425851.563237519,52.6780138262146
892161,41,9,1,241,3863.742867,999303.849705886,258.636219879144
892166,41,9,1,241,8218.756798,2578754.75458333,313.764577534507
892168,41,9,1,241,18541.58074,3828046.91929167,206.457419837639
892171,41,9,1,241,2459.421119,224956.129554657,91.4671049283842
892173,41,9,1,241,27677.197245,7757734.36891031,280.293351246459
892178,41,9,1,241,2685.639924,685249.777021945,255.153258222842
892181,41,9,1,241,2846.455017,652632.055379162,229.278893037628
892184,41,9,1,241,6960.571469,1756614.23912737,252.36638212117
892188,41,9,1,241,15445.495362,4842833.89944056,313.543449785056
892197,41,9,1,241,2101.280054,535337.792894341,254.76746513406
892198,41,9,1,241,7461.411542,743940.849734892,99.7051088185228
892200,41,9,1,241,6649.903837,1121174.19492119,168.60006135472
892205,41,9,1,241,16564.6049,3765049.32575172,227.294846359524
892208,41,9,1,241,6963.915977,1682849.27372636,241.652725174223
892213,41,9,1,241,5087.832795,660021.400083165,129.72545024117
892214,41,9,1,241,5012.395559,879215.561610699,175.408255645751
892216,41,9,1,241,5547.981354,1447069.42653372,260.828098402027
892218,41,9,1,241,29424.052354,4217571.0579736,143.337532411651
892219,41,9,1,241,6374.632248,893137.951193643,140.108153136812
892220,41,9,1,241,6055.510443,797595.483098698,131.713996797858
892225,41,9,1,241,14734.044188,2586538.96828273,175.548473676311
892229,41,9,1,241,6872.313619,1647767.39922114,239.768946903926
892230,41,9,1,241,4618.672645,1094447.64903025,236.961511055576
892233,41,9,1,241,7727.299928,1981054.11668621,256.370806768847
892235,41,9,1,241,2903.590362,506015.905411765,174.272484174806
892236,41,9,1,241,5189.375774,926694.834302263,178.57539609007
892240,41,9,1,241,6816.664722,1986719.62112415,291.450394312667
892242,41,9,1,241,6606.889748,939848.20137884,142.252744820412
892243,41,9,1,241,4264.340603,929061.280509318,217.867512706587
892244,41,9,1,241,5966.137757,1386751.83530355,232.437112883706
892246,41,9,1,241,11344.942748,2905310.91260846,256.088635892027
892250,41,9,1,241,3279.754609,566021.349917741,172.580396217606
892254,41,9,1,241,7064.715732,2206281.61853992,312.295880292316
892256,41,9,1,241,4668.37575,791467.534219607,169.538095604152
892258,41,9,1,241,17306.992773,3581918.54400913,206.963658619951
892261,41,9,1,241,5809.689105,1366694.95671255,235.244077955278
892263,41,9,1,241,5993.729948,1334513.00743729,222.651507327685
892268,41,9,1,241,5053.9232,729460.086495187,144.335411843058
892271,41,9,1,241,8591.204925,897003.397321984,104.40949845251
892272,41,9,1,241,4893.758428,981712.054172622,200.604927402155
892273,41,9,1,241,4856.504325,1026988.71081126,211.466652160607
892282,41,9,1,241,5813.033613,812592.970972222,139.788108080947
892293,41,9,1,241,8070.948125,2239878.80637078,277.523628163671
892297,41,9,1,241,29913.279552,5316718.16081072,177.737721855885
892298,41,9,1,241,12197.978094,2460649.81930714,201.726040196571
892301,41,9,1,241,2736.364962,252911.642218884,92.426136765774
892302,41,9,1,241,4818.692804,223387.166054971,46.3584576027625
892304,41,9,1,241,5666.618485,1234119.33774193,217.787617255114
892306,41,9,1,241,12868.737754,692820.804008633,53.8375105043448
892311,41,9,1,241,3466.582542,818449.468587138,236.09692216212
892313,41,9,1,241,7445.060614,1014310.66504744,136.239409943835
892316,41,9,1,241,10832.582703,2849219.32650687,263.023085502758
892319,41,9,1,241,12138.613077,1715511.2680502,141.326793857588
892325,41,9,1,241,4833.092769,344826.099752507,71.3468820553705
892328,41,9,1,241,9361.649504,2579067.3628965,275.492835081523
892335,41,9,1,241,16520.94049,2347935.04711614,142.118727958455
892341,41,9,1,241,3495.289569,1125429.95518354,321.984754901301
892343,41,9,1,241,3797.688834,607768.026564407,160.03628868252
892344,41,9,1,241,9221.180168,1390281.9896363,150.770504892742
892346,41,9,1,241,3717.327739,292815.426254332,78.7704089640217
892357,41,9,1,241,7729.343794,912658.710998262,118.077127285595
892362,41,9,1,241,4622.481668,535238.709677421,115.790336905544
892363,41,9,1,241,5982.395782,850255.535173011,142.126259471378
892365,41,9,1,241,8719.782677,1130517.46497441,129.649729454422
892366,41,9,1,241,13712.389897,3094519.56781479,225.673248139758
892367,41,9,1,241,14307.619418,2173209.23042986,151.89174152171
892369,41,9,1,241,22075.982472,5029758.3796323,227.838484018176
892370,41,9,1,241,35732.35186,8558252.11658263,239.509902681861
892373,41,9,1,241,5109.293388,995635.702593232,194.867592636517
892376,41,9,1,241,27173.477179,5102996.52850266,187.793284418025
892415,41,9,1,241,6285.445368,170544.0,27.1331608207528
892416,41,9,1,241,17383.173233,371184.0,21.353063392094
892418,41,9,1,241,1595.887734,35112.0,22.0015476351797
892420,41,9,1,241,10018.473714,137940.0,13.7685643480044
892421,41,9,1,241,8421.564047,145464.0,17.2728010127547
892711,41,9,1,241,21324.95462,1524510.9004,71.4895261240185
905127,41,9,1,241,14832.707174,1225367.0,82.6124985564284
916127,41,9,1,241,6913.190939,1068711.31,154.590162405465
916148,41,9,1,241,4430.451167,689494.94,155.62634910315
916149,41,9,1,241,5442.350643,987962.96,181.532397452326
954935,41,9,1,241,25761.908997,1798408.9,69.8088367678586
955005,41,9,1,241,19841.200807,4385974.06,221.053861742714
955006,41,9,1,241,17813.499929,3436310.06,192.904823515662
955007,41,9,1,241,20547.263607,3251341.94,158.237223320206
955009,41,9,1,241,38062.080391,4587753.39,120.533437554422
955010,41,9,1,241,21524.788973,4266347.44,198.206237717432
955011,41,9,1,241,20722.478665,2712329.78,130.888289178509
955012,41,9,1,241,20468.296057,2607134.34,127.374273497885
955013,41,9,1,241,35722.968657,5251937.24,147.018499230211
955014,41,9,1,241,20555.160362,4501295.9,218.98617285037
955015,41,9,1,241,17293.614741,4011066.67,231.939171195395
955016,41,9,1,241,30678.242854,5844436.21,190.507528016324
955019,41,9,1,241,9538.815525,2265501.45,237.503434683522
955020,41,9,1,241,5381.034663,994108.44,184.74299131271
118276,41,9,1,220,14027.145261,2067219.0735,147.372757252863
118295,41,9,1,220,30470.604649,6184078.10272,202.952260841432
208464,41,9,1,220,34260.0,5728923.91,167.219028312901
208466,41,9,1,220,26190.0,4131941.88,157.767922107675
218978,41,9,1,220,9114.806233,1258488.6375,138.070805382967
218979,41,9,1,220,7404.833615,1119813.6343,151.227386396852
220158,41,9,1,220,23846.992361,3959512.66,166.038240800357
224586,41,9,1,220,12351.825462,1262340.68,102.198714180633
224598,41,9,1,220,8303.205625,1708869.48144464,205.808402034442
226978,41,9,1,220,24711.454776,4357433.8225,176.332549499756
226979,41,9,1,220,24847.186059,3813388.086,153.473639910172
226980,41,9,1,220,23497.02676,3540815.823,150.69207943482
227013,41,9,1,220,32796.709963,2774086.0,84.5842769939307
301929,41,9,1,220,11373.742678,2416024.93,212.421275775235
301930,41,9,1,220,13920.306811,4732273.04,339.954650730866
301931,41,9,1,220,12564.666235,2403853.5,191.318532067637
301932,41,9,1,220,14065.885812,2219595.7,157.799923137894
301943,41,9,1,220,8629.945476,1149574.97,133.20767474105
301952,41,9,1,220,22111.84303,2024083.46,91.5384329227485
301962,41,9,1,220,15581.505354,2234231.99,143.389995975353
301964,41,9,1,220,18154.453939,3228334.85,177.826050887974
301965,41,9,1,220,18849.368379,2863078.53,151.892544749125
302056,41,9,1,220,15707.667628,1459182.53,92.8961934105931
302102,41,9,1,220,24467.491498,7210112.6,294.681316251376
302103,41,9,1,220,19455.839163,4688808.71,240.997505721414
339776,41,9,1,220,6062.8498171612,1238349.149,204.251991447123
339797,41,9,1,220,5123.60045,1936673.2495,377.990686119953
349978,41,9,1,220,10591.963933,2762104.21414084,260.77356679202
349981,41,9,1,220,9106.723672,2381042.1,261.459794516537
349984,41,9,1,220,13006.42,2956621.0,227.320123446729
350006,41,9,1,220,13868.095325,2866200.0,206.675821937357
350022,41,9,1,220,8818.538566,5146166.22,583.562251441652
350030,41,9,1,220,51323.983641,38229397.04,744.864180991995
374519,41,9,1,220,11957.173518,3224829.723852,269.698329542298
374602,41,9,1,220,12862.977768,3669985.906447,285.313865314845
374603,41,9,1,220,20190.60899,5634385.884718,279.059729575695
379982,41,9,1,220,12690.271091,2824692.35389062,222.587235027147
379986,41,9,1,220,15612.720762,3144541.93548387,201.408965382729
379989,41,9,1,220,17026.518616,3997425.020496,234.77641616881
380009,41,9,1,220,12926.987935,2509983.36496288,194.166141222045
380010,41,9,1,220,14010.051109,3571210.67529035,254.903472336102
380011,41,9,1,220,10557.404017,2289215.77822282,216.835102127059
380015,41,9,1,220,22908.02174,3937779.15209458,171.895207573458
380016,41,9,1,220,19050.224665,3949603.23653255,207.325808802085
380017,41,9,1,220,19806.733794,4565587.31829148,230.506824889751
380026,41,9,1,220,18114.598552,2602037.907688,143.643145069904
380057,41,9,1,220,17176.092446,3649754.102,212.490362023521
380061,41,9,1,220,18711.128715,4811045.218,257.122127225984
380062,41,9,1,220,15595.440804,4483107.6478,287.462708117243
380092,41,9,1,220,30576.699875,5942363.68605947,194.342872525561
380095,41,9,1,220,13737.287901,2359450.44120458,171.755186191652
380132,41,9,1,220,20362.851152,6327058.80986647,310.715761886077
380165,41,9,1,220,20949.533597,4150185.599994,198.103961636087
380166,41,9,1,220,13381.655217,2778690.49070745,207.649236633852
380168,41,9,1,220,15715.006965,2292382.18617087,145.872171184931
380169,41,9,1,220,11020.618375,2986219.3143639,270.966583974822
380196,41,9,1,220,18058.856752,4388459.366,243.008703500236
380202,41,9,1,220,11807.785494,2486712.801418,210.59942210854
417264,41,9,1,220,8554.322434,1655350.29,193.510392292515
417265,41,9,1,220,13660.921635,1562146.21,114.35145092976
417359,41,9,1,220,6204.526855,880596.69,141.928097110315
417466,41,9,1,220,14297.400088,2940032.78,205.634084652049
417483,41,9,1,220,39205.158903,5870016.62,149.725617348558
535542,41,9,1,220,18956.021023,2498294.78,131.794260882531
535544,41,9,1,220,18956.021023,2171708.24,114.565616769732
548909,41,9,1,220,21503.885798,2544789.851,118.340930327889
548910,41,9,1,220,7404.833615,1142408.34,154.278731892884
563772,41,9,1,220,16124.24468,2267694.937387,140.638831919971
563808,41,9,1,220,10242.277041,2202438.1907,215.034038025295
586871,41,9,1,220,7047.714483,1763993.35,250.292964372348
587100,41,9,1,220,9357.375966,1410110.48,150.695075748119
614937,41,9,1,220,7047.714483,1763993.35,250.292964372348
615072,41,9,1,220,14196.042915,3497426.48,246.366293828579
615115,41,9,1,220,70933.391463,11712219.93,165.115747159915
615117,41,9,1,220,16580.584216,3572712.39,215.475663791894
615118,41,9,1,220,29161.972991,8564462.26,293.685967771905
615217,41,9,1,220,62881.023938,12742203.55,202.639886439567
615303,41,9,1,220,9357.375966,1410110.48,150.695075748119
615310,41,9,1,220,12195.191004,2918177.26,239.289180386174
615353,41,9,1,220,20317.793197,5066361.51,249.355895144561
629208,41,9,1,220,10427.061108,3360416.9997824,322.278441161544
629210,41,9,1,220,12325.44101,2510121.87499999,203.653716971543
629273,41,9,1,220,3295.455216,407396.691072259,123.62379834333
629276,41,9,1,220,12269.977919,3747649.65098,305.432469049254
629287,41,9,1,220,13006.42,1567364.39225806,120.506979803671
629298,41,9,1,220,13006.698709,2205787.30064516,169.588559710302
629306,41,9,1,220,8030.163708,1899207.84,236.50923057869
629320,41,9,1,220,7380.678835,2092036.28720001,283.447679267569
640818,41,9,1,220,44660.0,7808160.65555556,174.835661790317
640819,41,9,1,220,28626.0,6162970.78888889,215.292768423422
718118,41,9,1,220,30219.859452,2974101.28,98.4154570514778
718532,41,9,1,220,7502.84628,1316967.15,175.529006040092
718533,41,9,1,220,7292.513888,1167915.04,160.152597298694
721259,41,9,1,220,9103.750776,3145542.45,345.521590759329
721268,41,9,1,220,59388.149847,22593638.83,380.440186943142
721285,41,9,1,220,8608.949398,1928906.97,224.058346823146
721290,41,9,1,220,6276.619583,1358304.71,216.407047143485
721337,41,9,1,220,15236.092,4761875.53,312.539168836733
721376,41,9,1,220,1082.691562,159452.36,147.274039621637
738076,41,9,1,220,10855.065229,2092111.46,192.731357745395
738136,41,9,1,220,9815.016144,1432473.56,145.947142519545
738142,41,9,1,220,9899.464971,1387712.55,140.180560673252
738146,41,9,1,220,9450.836384,2291409.03,242.455687189685
738153,41,9,1,220,9282.774857,3679028.89,396.328570570221
738183,41,9,1,220,9839.170924,2779183.75,282.461171928717
738184,41,9,1,220,8082.932612,2620756.65,324.233390998361
738224,41,9,1,220,8850.775907,1803326.15,203.747803463622
738408,41,9,1,220,25273.053411,3373769.52,133.492754719205
772469,41,9,1,220,8175.464,2735801.00054,334.63556325855
772470,41,9,1,220,7193.293484,1270772.829505,176.660778867368
772475,41,9,1,220,7554.593251,1228355.10108,162.597119430275
772476,41,9,1,220,12350.52482,3939284.60632,318.956859221145
772483,41,9,1,220,8222.84453,1929456.45525,234.64586350996
772489,41,9,1,220,5121.092069,721761.53672,140.93898859759
